respL,graph,trialNum,path,pID,respR,walk,ISI_raw,correct_raw,onset_raw,resp_raw,rt_raw,order
"['a', 'f']",modular,178,img/target_8.png,48,"['space', 'l']",3,0.05000000074505806,1.0,166.70343017578125,"['a', 'f']",0.5618300437927246,177.0
"['d', 'space']",modular,179,img/target_14.png,48,"['k', 'semicolon']",0,0.05000000074505806,1.0,167.35336303710938,"['d', 'space']",0.8089461326599121,178.0
"['d', 'f']",modular,180,img/target_13.png,48,"['k', 'l']",2,0.05000000074505806,1.0,168.25381469726562,"['d', 'f']",0.6283330917358398,179.0
"['a', 'd']",modular,181,img/target_7.png,48,"['space', 'k']",1,0.05000000074505806,0.0,168.97042846679688,"['a', 'd']",0.6479549407958984,180.0
"['d', 'space']",modular,182,img/target_14.png,48,"['k', 'semicolon']",0,0.05000000074505806,1.0,170.30397033691406,"['d', 'space']",0.7463111877441406,181.0
"['a', 's']",modular,183,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,0.0,171.13650512695312,"['a', 's']",0.5685479640960693,182.0
"['d', 'space']",modular,184,img/target_14.png,48,"['k', 'semicolon']",0,0.05000000074505806,1.0,172.1040802001953,"['d', 'space']",0.6649439334869385,183.0
"['d', 'f']",modular,185,img/target_13.png,48,"['k', 'l']",2,0.05000000074505806,1.0,172.87081909179688,"['d', 'f']",0.7942972183227539,184.0
"['d', 'space']",modular,186,img/target_14.png,48,"['k', 'semicolon']",0,0.05000000074505806,1.0,173.75465393066406,"['d', 'space']",0.8382740020751953,185.0
"['a', 's']",modular,187,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,1.0,174.68763732910156,"['a', 's']",0.8814008235931396,186.0
"['s', 'd']",modular,188,img/target_10.png,48,"['j', 'k']",7,0.05000000074505806,1.0,175.67098999023438,"['d', 's']",0.6508650779724121,187.0
"['a', 's']",modular,189,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,1.0,176.42141723632812,"['a', 's']",0.6766219139099121,188.0
"['d', 'space']",modular,190,img/target_14.png,48,"['k', 'semicolon']",0,0.05000000074505806,1.0,177.1881561279297,"['d', 'space']",0.7332780361175537,189.0
"['a', 'f']",modular,191,img/target_8.png,48,"['space', 'l']",3,0.05000000074505806,1.0,178.02137756347656,"['a', 'f']",0.7633271217346191,190.0
"['d', 'f']",modular,192,img/target_13.png,48,"['k', 'l']",2,0.05000000074505806,1.0,178.87109375,"['d', 'f']",0.6985340118408203,191.0
"['d', 'space']",modular,193,img/target_14.png,48,"['k', 'semicolon']",0,0.05000000074505806,1.0,179.6712646484375,"['d', 'space']",0.7625679969787598,192.0
"['a', 's']",modular,194,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,1.0,180.52163696289062,"['a', 's']",0.6402218341827393,193.0
"['s', 'd']",modular,195,img/target_10.png,48,"['j', 'k']",7,0.05000000074505806,1.0,181.2550048828125,"['d', 's']",0.6577460765838623,194.0
"['s', 'space']",modular,196,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,182.005126953125,"['s', 'space']",0.7099800109863281,195.0
"['a', 's']",modular,197,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,1.0,182.8048858642578,"['a', 's']",0.6277768611907959,196.0
"['s', 'space']",modular,198,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,183.521484375,"['s', 'space']",0.727931022644043,197.0
"['s', 'd']",modular,199,img/target_10.png,48,"['j', 'k']",7,0.05000000074505806,1.0,184.33831787109375,"['d', 's']",0.6383171081542969,198.0
"['a', 'space']",modular,200,img/target_9.png,48,"['space', 'semicolon']",5,0.05000000074505806,1.0,185.07211303710938,"['a', 'space']",1.1044268608093262,199.0
"['s', 'space']",modular,201,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,186.2720184326172,"['s', 'space']",0.8006250858306885,200.0
"['a', 's']",modular,202,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,1.0,187.17225646972656,"['a', 's']",0.613386869430542,201.0
"['s', 'f']",modular,203,img/target_11.png,48,"['j', 'l']",8,0.05000000074505806,1.0,187.88888549804688,"['f', 's']",0.8084690570831299,202.0
"['s', 'space']",modular,204,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,188.78903198242188,"['s', 'space']",0.6922681331634521,203.0
"['s', 'f']",modular,205,img/target_11.png,48,"['j', 'l']",8,0.05000000074505806,1.0,189.57232666015625,"['f', 's']",0.9168810844421387,204.0
"['a', 's']",modular,206,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,1.0,190.58938598632812,"['a', 's']",0.6670827865600586,205.0
"['s', 'd']",modular,207,img/target_10.png,48,"['j', 'k']",7,0.05000000074505806,1.0,191.35643005371094,"['d', 's']",0.5328288078308105,206.0
"['a', 's']",modular,208,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,1.0,191.989013671875,"['a', 's']",0.5962729454040527,207.0
"['s', 'f']",modular,209,img/target_11.png,48,"['j', 'l']",8,0.05000000074505806,1.0,192.673095703125,"['f', 's']",0.6792538166046143,208.0
"['s', 'space']",modular,210,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,193.43951416015625,"['s', 'space']",0.840770959854126,209.0
"['a', 'space']",modular,211,img/target_9.png,48,"['space', 'semicolon']",5,0.05000000074505806,1.0,194.37242126464844,"['a', 'space']",1.0048589706420898,210.0
"['s', 'space']",modular,212,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,195.4729461669922,"['s', 'space']",0.9442219734191895,211.0
"['s', 'd']",modular,213,img/target_10.png,48,"['j', 'k']",7,0.05000000074505806,1.0,196.50645446777344,"['d', 's']",0.7257590293884277,212.0
"['s', 'space']",modular,214,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,197.3223419189453,"['s', 'space']",0.7497248649597168,213.0
"['a', 'space']",modular,215,img/target_9.png,48,"['space', 'semicolon']",5,0.05000000074505806,1.0,198.1735076904297,"['a', 'space']",0.6114580631256104,214.0
"['s', 'space']",modular,216,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,0.0,198.87353515625,"['s', 'space']",0.8555002212524414,215.0
"['s', 'f']",modular,217,img/target_11.png,48,"['j', 'l']",8,0.05000000074505806,1.0,200.5570831298828,"['f', 's']",0.9319992065429688,216.0
"['a', 'space']",modular,218,img/target_9.png,48,"['space', 'semicolon']",5,0.05000000074505806,1.0,201.57354736328125,"['a', 'space']",0.7236700057983398,217.0
"['s', 'space']",modular,219,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,202.39035034179688,"['s', 'space']",0.8580920696258545,218.0
"['s', 'd']",modular,220,img/target_10.png,48,"['j', 'k']",7,0.05000000074505806,1.0,203.34010314941406,"['d', 's']",0.5728790760040283,219.0
"['a', 's']",modular,221,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,1.0,204.00726318359375,"['a', 's']",0.7047529220581055,220.0
"['s', 'd']",modular,222,img/target_10.png,48,"['j', 'k']",7,0.05000000074505806,1.0,204.806640625,"['d', 's']",0.5464668273925781,221.0
"['s', 'f']",modular,223,img/target_11.png,48,"['j', 'l']",8,0.05000000074505806,1.0,205.44110107421875,"['f', 's']",0.8947081565856934,222.0
"['a', 'space']",modular,224,img/target_9.png,48,"['space', 'semicolon']",5,0.05000000074505806,1.0,206.42364501953125,"['a', 'space']",0.7120249271392822,223.0
"['s', 'space']",modular,225,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,207.22396850585938,"['s', 'space']",0.7608251571655273,224.0
"['s', 'f']",modular,226,img/target_11.png,48,"['j', 'l']",8,0.05000000074505806,1.0,208.0742950439453,"['f', 's']",0.9813838005065918,225.0
"['s', 'd']",modular,227,img/target_10.png,48,"['j', 'k']",7,0.05000000074505806,0.0,209.1582794189453,"['d', 's']",0.6182188987731934,226.0
"['s', 'f']",modular,228,img/target_11.png,48,"['j', 'l']",8,0.05000000074505806,1.0,210.4082794189453,"['f', 's']",0.7123000621795654,227.0
"['s', 'd']",modular,229,img/target_10.png,48,"['j', 'k']",7,0.05000000074505806,1.0,211.20779418945312,"['d', 's']",0.7119638919830322,228.0
"['s', 'f']",modular,230,img/target_11.png,48,"['j', 'l']",8,0.05000000074505806,1.0,212.00733947753906,"['f', 's']",0.6011660099029541,229.0
"['s', 'd']",modular,231,img/target_10.png,48,"['j', 'k']",7,0.05000000074505806,1.0,212.7081298828125,"['d', 's']",0.5714261531829834,230.0
"['s', 'space']",modular,232,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,213.3746795654297,"['s', 'space']",1.1457550525665283,231.0
"['s', 'f']",modular,233,img/target_11.png,48,"['j', 'l']",8,0.05000000074505806,1.0,214.60787963867188,"['f', 's']",0.8243448734283447,232.0
"['s', 'space']",modular,234,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,215.52508544921875,"['s', 'space']",0.6749849319458008,233.0
"['s', 'd']",modular,235,img/target_10.png,48,"['j', 'k']",7,0.05000000074505806,1.0,216.29156494140625,"['d', 's']",0.6998770236968994,234.0
"['a', 'space']",modular,236,img/target_9.png,48,"['space', 'semicolon']",5,0.05000000074505806,1.0,217.09173583984375,"['a', 'space']",0.7727291584014893,235.0
"['f', 'space']",modular,237,img/target_15.png,48,"['l', 'semicolon']",4,0.05000000074505806,1.0,217.95803833007812,"['f', 'space']",0.849478006362915,236.0
"['a', 'd']",modular,238,img/target_7.png,48,"['space', 'k']",1,0.05000000074505806,1.0,218.90760803222656,"['a', 'd']",0.9797720909118652,237.0
"['d', 'f']",modular,239,img/target_13.png,48,"['k', 'l']",2,0.05000000074505806,1.0,219.97557067871094,"['d', 'f']",0.6885111331939697,238.0
"['f', 'space']",modular,240,img/target_15.png,48,"['l', 'semicolon']",4,0.05000000074505806,1.0,220.75852966308594,"['f', 'space']",0.7607071399688721,239.0
"['a', 'd']",modular,241,img/target_7.png,48,"['space', 'k']",1,0.05000000074505806,0.0,221.60867309570312,"['a', 'd']",0.6387028694152832,240.0
"['d', 'space']",modular,242,img/target_14.png,48,"['k', 'semicolon']",0,0.05000000074505806,1.0,222.94155883789062,"['d', 'space']",0.8417081832885742,241.0
"['a', 'd']",modular,243,img/target_7.png,48,"['space', 'k']",1,0.05000000074505806,0.0,223.87567138671875,"['a', 'd']",1.0202770233154297,242.0
"['f', 'space']",modular,244,img/target_15.png,48,"['l', 'semicolon']",4,0.05000000074505806,1.0,225.54307556152344,"['f', 'space']",0.9039971828460693,243.0
"['a', 'f']",modular,245,img/target_8.png,48,"['space', 'l']",3,0.05000000074505806,1.0,226.54266357421875,"['a', 'f']",1.9616310596466064,244.0
"['f', 'space']",modular,246,img/target_15.png,48,"['l', 'semicolon']",4,0.05000000074505806,0.0,228.59271240234375,"['f', 'space']",0.7582252025604248,245.0
"['d', 'f']",modular,247,img/target_13.png,48,"['k', 'l']",2,0.05000000074505806,1.0,229.8600616455078,"['d', 'f']",1.4669599533081055,246.0
"['d', 'space']",modular,248,img/target_14.png,48,"['k', 'semicolon']",0,0.05000000074505806,1.0,231.4267578125,"['d', 'space']",0.7330870628356934,247.0
"['a', 'd']",modular,249,img/target_7.png,48,"['space', 'k']",1,0.05000000074505806,1.0,232.2595977783203,"['a', 'd']",0.8592419624328613,248.0
"['f', 'space']",modular,250,img/target_15.png,48,"['l', 'semicolon']",4,0.05000000074505806,1.0,233.20968627929688,"['f', 'space']",0.8771889209747314,249.0
"['a', 'f']",modular,251,img/target_8.png,48,"['space', 'l']",3,0.05000000074505806,1.0,234.17645263671875,"['a', 'f']",1.3914740085601807,250.0
"['a', 'd']",modular,252,img/target_7.png,48,"['space', 'k']",1,0.05000000074505806,1.0,235.66058349609375,"['a', 'd']",0.8422400951385498,251.0
"['d', 'f']",modular,253,img/target_13.png,48,"['k', 'l']",2,0.05000000074505806,1.0,236.59375,"['d', 'f']",0.7811141014099121,252.0
"['d', 'space']",modular,254,img/target_14.png,48,"['k', 'semicolon']",0,0.05000000074505806,1.0,237.47630310058594,"['d', 'space']",0.7805869579315186,253.0
"['a', 'd']",modular,255,img/target_7.png,48,"['space', 'k']",1,0.05000000074505806,1.0,238.34291076660156,"['a', 'd']",0.7516360282897949,254.0
"['a', 'f']",modular,256,img/target_8.png,48,"['space', 'l']",3,0.05000000074505806,1.0,239.19387817382812,"['a', 'f']",0.8207681179046631,255.0
"['f', 'space']",modular,257,img/target_15.png,48,"['l', 'semicolon']",4,0.05000000074505806,1.0,240.11087036132812,"['f', 'space']",0.6877210140228271,256.0
"['a', 'space']",modular,258,img/target_9.png,48,"['space', 'semicolon']",5,0.05000000074505806,1.0,240.8944091796875,"['a', 'space']",0.8253061771392822,257.0
"['f', 'space']",modular,259,img/target_15.png,48,"['l', 'semicolon']",4,0.05000000074505806,1.0,241.80996704101562,"['f', 'space']",0.7253260612487793,258.0
"['d', 'f']",modular,260,img/target_13.png,48,"['k', 'l']",2,0.05000000074505806,1.0,242.62747192382812,"['d', 'f']",0.6911759376525879,259.0
"['a', 'd']",modular,261,img/target_7.png,48,"['space', 'k']",1,0.05000000074505806,1.0,243.41015625,"['a', 'd']",0.6849629878997803,260.0
"['d', 'f']",modular,262,img/target_13.png,48,"['k', 'l']",2,0.05000000074505806,1.0,244.1934356689453,"['d', 'f']",0.7407770156860352,261.0
"['d', 'space']",modular,263,img/target_14.png,48,"['k', 'semicolon']",0,0.05000000074505806,1.0,245.02767944335938,"['d', 'space']",0.7079010009765625,262.0
"['a', 'd']",modular,264,img/target_7.png,48,"['space', 'k']",1,0.05000000074505806,1.0,245.8279571533203,"['a', 'd']",0.6424729824066162,263.0
"['d', 'f']",modular,265,img/target_13.png,48,"['k', 'l']",2,0.05000000074505806,1.0,246.56092834472656,"['d', 'f']",0.6622200012207031,264.0
"['a', 'd']",modular,266,img/target_7.png,48,"['space', 'k']",1,0.05000000074505806,1.0,247.31065368652344,"['a', 'd']",0.6164960861206055,265.0
"['f', 'space']",modular,267,img/target_15.png,48,"['l', 'semicolon']",4,0.05000000074505806,1.0,248.02784729003906,"['f', 'space']",0.7464549541473389,266.0
"['a', 'f']",modular,268,img/target_8.png,48,"['space', 'l']",3,0.05000000074505806,1.0,248.8772430419922,"['a', 'f']",0.6818220615386963,267.0
"['d', 'space']",modular,269,img/target_14.png,48,"['k', 'semicolon']",0,0.05000000074505806,1.0,249.66152954101562,"['d', 'space']",0.6251449584960938,268.0
"['a', 's']",modular,270,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,1.0,250.37738037109375,"['a', 's']",0.6618001461029053,269.0
"['s', 'f']",modular,271,img/target_11.png,48,"['j', 'l']",8,0.05000000074505806,1.0,251.12901306152344,"['f', 's']",0.8064119815826416,270.0
"['s', 'space']",modular,272,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,252.02810668945312,"['s', 'space']",0.7143149375915527,271.0
"['s', 'f']",modular,273,img/target_11.png,48,"['j', 'l']",8,0.05000000074505806,1.0,252.84490966796875,"['f', 's']",0.9053480625152588,272.0
"['a', 'space']",modular,274,img/target_9.png,48,"['space', 'semicolon']",5,0.05000000074505806,1.0,253.8450927734375,"['a', 'space']",0.8089289665222168,273.0
"['s', 'space']",modular,275,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,254.74513244628906,"['s', 'space']",0.7170069217681885,274.0
"['s', 'd']",modular,276,img/target_10.png,48,"['j', 'k']",7,0.05000000074505806,1.0,255.56216430664062,"['d', 's']",0.692795991897583,275.0
"['s', 'space']",modular,277,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,256.3451232910156,"['s', 'space']",0.7088818550109863,276.0
"['a', 'space']",modular,278,img/target_9.png,48,"['space', 'semicolon']",5,0.05000000074505806,1.0,257.14544677734375,"['a', 'space']",0.61319899559021,277.0
"['f', 'space']",modular,279,img/target_15.png,48,"['l', 'semicolon']",4,0.05000000074505806,1.0,257.8456115722656,"['f', 'space']",0.7294678688049316,278.0
"['d', 'f']",modular,280,img/target_13.png,48,"['k', 'l']",2,0.05000000074505806,1.0,258.6623229980469,"['d', 'f']",0.6087689399719238,279.0
"['a', 'd']",modular,281,img/target_7.png,48,"['space', 'k']",1,0.05000000074505806,1.0,259.3621520996094,"['a', 'd']",0.8756990432739258,280.0
"['f', 'space']",modular,282,img/target_15.png,48,"['l', 'semicolon']",4,0.05000000074505806,0.0,260.32861328125,"['f', 'space']",0.717231035232544,281.0
"['a', 'd']",modular,283,img/target_7.png,48,"['space', 'k']",1,0.05000000074505806,1.0,261.7127380371094,"['a', 'd']",1.4061388969421387,282.0
"['f', 'space']",modular,284,img/target_15.png,48,"['l', 'semicolon']",4,0.05000000074505806,1.0,263.21295166015625,"['f', 'space']",0.8095269203186035,283.0
"['a', 'space']",modular,285,img/target_9.png,48,"['space', 'semicolon']",5,0.05000000074505806,1.0,264.1130676269531,"['a', 'space']",0.9166169166564941,284.0
"['s', 'd']",modular,286,img/target_10.png,48,"['j', 'k']",7,0.05000000074505806,1.0,265.1295166015625,"['d', 's']",0.7161688804626465,285.0
"['s', 'space']",modular,287,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,265.9461364746094,"['s', 'space']",0.795435905456543,286.0
"['a', 's']",modular,288,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,1.0,266.8290710449219,"['a', 's']",0.6895861625671387,287.0
"['s', 'd']",modular,289,img/target_10.png,48,"['j', 'k']",7,0.05000000074505806,1.0,267.6123046875,"['d', 's']",0.7304158210754395,288.0
"['s', 'f']",modular,290,img/target_11.png,48,"['j', 'l']",8,0.05000000074505806,1.0,268.4468994140625,"['f', 's']",1.0316650867462158,289.0
"['a', 'space']",modular,291,img/target_9.png,48,"['space', 'semicolon']",5,0.05000000074505806,1.0,269.5630798339844,"['a', 'space']",0.6592628955841064,290.0
"['s', 'space']",modular,292,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,270.3133544921875,"['s', 'space']",0.6049890518188477,291.0
"['a', 's']",modular,293,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,1.0,271.01336669921875,"['a', 's']",0.632145881652832,292.0
"['s', 'd']",modular,294,img/target_10.png,48,"['j', 'k']",7,0.05000000074505806,1.0,271.72930908203125,"['d', 's']",0.7490589618682861,293.0
"['s', 'space']",modular,295,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,0.0,272.5801696777344,"['s', 'space']",0.6743931770324707,294.0
"['s', 'f']",modular,296,img/target_11.png,48,"['j', 'l']",8,0.05000000074505806,1.0,273.86395263671875,"['f', 's']",0.9412839412689209,295.0
"['s', 'space']",modular,297,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,274.8970947265625,"['s', 'space']",0.8453130722045898,296.0
"['a', 'space']",modular,298,img/target_9.png,48,"['space', 'semicolon']",5,0.05000000074505806,1.0,275.8305969238281,"['a', 'space']",0.7025690078735352,297.0
"['s', 'f']",modular,299,img/target_11.png,48,"['j', 'l']",8,0.05000000074505806,1.0,276.63043212890625,"['f', 's']",0.7826769351959229,298.0
"['s', 'space']",modular,300,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,277.5137634277344,"['s', 'space']",0.7563109397888184,299.0
"['s', 'd']",modular,301,img/target_10.png,48,"['j', 'k']",7,0.05000000074505806,1.0,278.3637390136719,"['d', 's']",0.7774229049682617,300.0
"['s', 'space']",modular,302,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,279.2311706542969,"['s', 'space']",0.6300339698791504,301.0
"['a', 'space']",modular,303,img/target_9.png,48,"['space', 'semicolon']",5,0.05000000074505806,0.0,279.9476318359375,"['a', 'space']",0.6655740737915039,302.0
"['s', 'space']",modular,304,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,281.080322265625,"['s', 'space']",0.844763994216919,303.0
"['s', 'd']",modular,305,img/target_10.png,48,"['j', 'k']",7,0.05000000074505806,1.0,282.0137939453125,"['d', 's']",0.7201170921325684,304.0
"['s', 'space']",modular,306,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,282.83050537109375,"['s', 'space']",0.631234884262085,305.0
"['s', 'd']",modular,307,img/target_10.png,48,"['j', 'k']",7,0.05000000074505806,0.0,283.5643615722656,"['d', 's']",0.5766348838806152,306.0
"['a', 'space']",modular,308,img/target_9.png,48,"['space', 'semicolon']",5,0.05000000074505806,1.0,284.7641296386719,"['a', 'space']",0.7448689937591553,307.0
"['s', 'f']",modular,309,img/target_11.png,48,"['j', 'l']",8,0.05000000074505806,1.0,285.5984191894531,"['f', 's']",0.8234860897064209,308.0
"['a', 'space']",modular,310,img/target_9.png,48,"['space', 'semicolon']",5,0.05000000074505806,1.0,286.514892578125,"['a', 'space']",0.6986300945281982,309.0
"['s', 'space']",modular,311,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,0.0,287.31451416015625,"['s', 'space']",0.6513721942901611,310.0
"['a', 's']",modular,312,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,1.0,288.41510009765625,"['a', 's']",0.694843053817749,311.0
"['s', 'f']",modular,313,img/target_11.png,48,"['j', 'l']",8,0.05000000074505806,1.0,289.19775390625,"['f', 's']",0.7522399425506592,312.0
"['a', 'space']",modular,314,img/target_9.png,48,"['space', 'semicolon']",5,0.05000000074505806,1.0,290.0498962402344,"['a', 'space']",0.7069470882415771,313.0
"['s', 'space']",modular,315,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,290.8482971191406,"['s', 'space']",0.8068678379058838,314.0
"['a', 's']",modular,316,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,1.0,291.7489318847656,"['a', 's']",0.6646718978881836,315.0
"['d', 'space']",modular,317,img/target_14.png,48,"['k', 'semicolon']",0,0.05000000074505806,0.0,292.50054931640625,"['d', 'space']",0.7133090496063232,316.0
"['d', 'f']",modular,318,img/target_13.png,48,"['k', 'l']",2,0.05000000074505806,1.0,294.19891357421875,"['d', 'f']",0.9496810436248779,317.0
"['d', 'space']",modular,319,img/target_14.png,48,"['k', 'semicolon']",0,0.05000000074505806,1.0,295.23272705078125,"['d', 'space']",0.7249250411987305,318.0
"['d', 'f']",modular,320,img/target_13.png,48,"['k', 'l']",2,0.05000000074505806,1.0,296.04931640625,"['d', 'f']",0.6683900356292725,319.0
"['a', 'd']",modular,321,img/target_7.png,48,"['space', 'k']",1,0.05000000074505806,1.0,296.8150634765625,"['a', 'd']",1.0854599475860596,320.0
"['f', 'space']",modular,322,img/target_15.png,48,"['l', 'semicolon']",4,0.05000000074505806,1.0,297.99853515625,"['f', 'space']",1.213886022567749,321.0
"['a', 'd']",modular,323,img/target_7.png,48,"['space', 'k']",1,0.05000000074505806,1.0,299.2986755371094,"['a', 'd']",0.8098719120025635,322.0
"['d', 'space']",modular,324,img/target_14.png,48,"['k', 'semicolon']",0,0.05000000074505806,1.0,300.1985778808594,"['d', 'space']",0.7192718982696533,323.0
"['a', 'd']",modular,325,img/target_7.png,48,"['space', 'k']",1,0.05000000074505806,1.0,301.0160217285156,"['a', 'd']",0.7171380519866943,324.0
"['d', 'space']",modular,326,img/target_14.png,48,"['k', 'semicolon']",0,0.05000000074505806,1.0,301.8330078125,"['d', 'space']",0.5552959442138672,325.0
"['d', 'f']",modular,327,img/target_13.png,48,"['k', 'l']",2,0.05000000074505806,1.0,302.48260498046875,"['d', 'f']",0.7787132263183594,326.0
"['a', 'f']",modular,328,img/target_8.png,48,"['space', 'l']",3,0.05000000074505806,1.0,303.3503112792969,"['a', 'f']",0.7750499248504639,327.0
"['f', 'space']",modular,329,img/target_15.png,48,"['l', 'semicolon']",4,0.05000000074505806,1.0,304.2168884277344,"['f', 'space']",0.7562570571899414,328.0
"['a', 'f']",modular,330,img/target_8.png,48,"['space', 'l']",3,0.05000000074505806,1.0,305.0669250488281,"['a', 'f']",0.8010818958282471,329.0
"['f', 'space']",modular,331,img/target_15.png,48,"['l', 'semicolon']",4,0.05000000074505806,1.0,305.9665832519531,"['f', 'space']",0.638481855392456,330.0
"['a', 'space']",modular,332,img/target_9.png,48,"['space', 'semicolon']",5,0.05000000074505806,1.0,306.6994323730469,"['a', 'space']",0.7934310436248779,331.0
"['s', 'd']",modular,333,img/target_10.png,48,"['j', 'k']",7,0.05000000074505806,1.0,307.5830078125,"['d', 's']",0.7971799373626709,332.0
"['a', 's']",modular,334,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,1.0,308.4667053222656,"['a', 's']",0.6103289127349854,333.0
"['s', 'f']",modular,335,img/target_11.png,48,"['j', 'l']",8,0.05000000074505806,1.0,309.1671142578125,"['f', 's']",0.726125955581665,334.0
"['a', 's']",modular,336,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,1.0,309.9830627441406,"['a', 's']",0.6611580848693848,335.0
"['s', 'space']",modular,337,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,310.7342224121094,"['s', 'space']",0.7017397880554199,336.0
"['a', 's']",modular,338,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,1.0,311.5335998535156,"['a', 's']",0.6472358703613281,337.0
"['s', 'space']",modular,339,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,312.2668762207031,"['s', 'space']",0.6980888843536377,338.0
"['s', 'd']",modular,340,img/target_10.png,48,"['j', 'k']",7,0.05000000074505806,1.0,313.06683349609375,"['d', 's']",0.7050759792327881,339.0
"['s', 'space']",modular,341,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,0.0,313.8675537109375,"['s', 'space']",0.5856690406799316,340.0
"['s', 'd']",modular,342,img/target_10.png,48,"['j', 'k']",7,0.05000000074505806,1.0,315.0515441894531,"['d', 's']",0.7050778865814209,341.0
"['a', 'space']",modular,343,img/target_9.png,48,"['space', 'semicolon']",5,0.05000000074505806,1.0,315.85113525390625,"['a', 'space']",0.7775931358337402,342.0
"['f', 'space']",modular,344,img/target_15.png,48,"['l', 'semicolon']",4,0.05000000074505806,1.0,316.71722412109375,"['f', 'space']",0.8386249542236328,343.0
"['a', 'd']",modular,345,img/target_7.png,48,"['space', 'k']",1,0.05000000074505806,0.0,317.6510009765625,"['a', 'd']",0.6567490100860596,344.0
"['d', 'space']",modular,346,img/target_14.png,48,"['k', 'semicolon']",0,0.05000000074505806,1.0,319.2008056640625,"['d', 'space']",0.7318868637084961,345.0
"['a', 's']",modular,347,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,1.0,320.0349426269531,"['a', 's']",0.6735408306121826,346.0
"['s', 'space']",modular,348,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,320.80133056640625,"['s', 'space']",0.6584339141845703,347.0
"['s', 'd']",modular,349,img/target_10.png,48,"['j', 'k']",7,0.05000000074505806,0.0,321.55108642578125,"['d', 's']",0.5492520332336426,348.0
"['a', 's']",modular,350,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,1.0,322.6851501464844,"['a', 's']",0.6544280052185059,349.0
"['s', 'space']",modular,351,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,323.4352722167969,"['s', 'space']",0.7283627986907959,350.0
"['a', 's']",modular,352,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,1.0,324.26800537109375,"['a', 's']",0.6886641979217529,351.0
"['s', 'space']",modular,353,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,325.0509948730469,"['s', 'space']",0.7055778503417969,352.0
"['s', 'd']",modular,354,img/target_10.png,48,"['j', 'k']",7,0.05000000074505806,1.0,325.85223388671875,"['d', 's']",0.687114953994751,353.0
