respL,graph,trialNum,path,pID,respR,walk,ISI_raw,correct_raw,onset_raw,resp_raw,rt_raw,order
"['a', 's']",lattice,103,img/target_6.png,1,"['space', 'j']",9,0.05000000074505806,0.0,503.20599365234375,"['j', 'space']",1.3711860179901123,102.0
"['a', 'f']",lattice,104,img/target_8.png,1,"['space', 'l']",7,0.05000000074505806,0.0,510.14013671875,"['l', 'space']",1.221452236175537,103.0
"['d', 'f']",lattice,105,img/target_13.png,1,"['k', 'l']",5,0.05000000074505806,0.0,514.6080322265625,"['k', 'l']",1.5212368965148926,104.0
"['a', 'f']",lattice,106,img/target_8.png,1,"['space', 'l']",7,0.05000000074505806,0.0,522.941162109375,"['l', 'space']",1.5070300102233887,105.0
"['a', 'space']",lattice,107,img/target_9.png,1,"['space', 'semicolon']",6,0.05000000074505806,0.0,528.0421752929688,"['semicolon', 'space']",1.2313611507415771,106.0
"['s', 'f']",lattice,108,img/target_11.png,1,"['j', 'l']",8,0.05000000074505806,0.0,535.2760620117188,"['j', 'l']",2.0124778747558594,107.0
"['a', 'f']",lattice,109,img/target_8.png,1,"['space', 'l']",7,0.05000000074505806,0.0,539.2926635742188,"['l', 'space']",0.8594329357147217,108.0
"['a', 's']",lattice,110,img/target_6.png,1,"['space', 'j']",9,0.05000000074505806,0.0,540.9605712890625,"['j', 'space']",1.0950689315795898,109.0
"['s', 'f']",lattice,111,img/target_11.png,1,"['j', 'l']",8,0.05000000074505806,0.0,543.343017578125,"['j', 'l']",0.7616450786590576,110.0
"['d', 'space']",lattice,112,img/target_14.png,1,"['k', 'semicolon']",0,0.05000000074505806,0.0,546.5142822265625,"['k', 'semicolon']",0.310230016708374,111.0
"['s', 'd']",lattice,113,img/target_10.png,1,"['j', 'k']",1,0.05000000074505806,1.0,551.227294921875,"['j', 'k']",1.3169400691986084,112.0
"['a', 'd']",lattice,114,img/target_7.png,1,"['space', 'k']",2,0.05000000074505806,0.0,552.64404296875,"['k', 'space']",1.3232181072235107,113.0
"['f', 'space']",lattice,115,img/target_15.png,1,"['l', 'semicolon']",3,0.05000000074505806,1.0,555.3941650390625,"['l', 'semicolon']",1.7426691055297852,114.0
